Unique ID,2016,2017,2018,2019,2020,2021
20124,0,1,1,0,0,0
20125,0,1,1,0,0,0
20129,0,0,0,0,1,0
20131,0,0,0,1,0,0
20132,0,0,0,0,1,0
20140,0,0,1,0,0,0
20142,0,0,1,0,0,0
20143,0,0,0,0,1,0
20144,0,1,1,1,1,0
20151,0,0,1,1,1,0
20153,0,1,1,4,1,0
20156,0,0,0,0,1,0
20158,1,1,0,0,0,0
20201,0,1,0,0,0,0
20202,0,0,0,1,0,0
20210,1,0,0,0,0,0
20211,4,1,1,1,1,0
20217,0,0,0,0,1,0
20218,0,0,0,0,1,0
20219,0,1,0,0,0,0
20223,1,1,0,0,0,0
20229,0,0,0,1,0,0
20231,0,0,1,0,0,0
20232,0,0,0,0,1,0
20233,1,0,0,0,0,0
20235,0,0,0,1,0,0
20241,0,4,1,0,0,0
20244,0,0,0,0,1,0
20253,0,0,0,1,1,0
20257,0,0,1,0,0,0
20301,0,1,0,0,0,0
20304,0,1,1,0,0,0
20305,0,0,1,1,0,0
20306,0,1,1,0,0,0
20308,0,0,0,0,1,0
20311,1,0,0,0,0,0
20316,0,1,1,1,1,0
20317,0,0,0,1,1,0
20321,0,1,0,0,0,0
20323,0,1,0,0,0,0
20326,0,4,1,0,0,0
20329,0,0,4,1,0,0
20334,0,0,0,1,0,0
20336,1,0,0,0,0,0
20337,0,0,0,1,1,0
20340,0,0,1,0,0,0
20343,0,0,0,0,1,0
20344,0,0,0,0,1,0
20348,1,1,0,0,0,0
20356,0,0,0,1,0,0
20357,0,0,1,0,0,0
20404,0,0,1,0,0,0
20405,0,1,0,0,0,0
20406,0,1,1,0,0,0
20408,0,0,0,0,1,0
20417,1,0,0,0,0,0
20421,0,0,1,3,0,0
20422,0,1,0,0,0,0
20423,0,0,0,0,1,0
20424,1,1,1,0,0,0
20426,0,1,1,1,0,0
20431,0,0,1,0,0,0
20435,0,0,4,1,1,0
20437,1,0,0,0,0,0
20440,0,0,1,0,0,0
20443,0,0,0,0,1,0
20444,0,4,4,1,1,0
20446,0,0,0,0,1,0
20453,0,0,0,1,1,0
20456,0,0,2,1,0,0
20458,0,0,0,0,1,0
20504,0,0,1,0,0,0
20505,0,0,0,0,1,0
20506,0,0,1,0,0,0
20507,0,1,0,0,0,0
20508,0,0,0,0,1,0
20509,0,1,0,0,0,0
20511,0,0,0,0,1,0
20517,0,0,0,0,1,0
20520,0,0,0,1,1,0
20521,1,0,0,0,0,0
20522,0,0,1,0,0,0
20523,0,0,0,1,0,0
20524,0,0,1,0,0,0
20533,0,1,0,0,0,0
20535,0,1,0,0,0,0
20540,0,0,1,0,0,0
20544,0,0,0,0,1,0
20546,0,0,0,1,1,0
20553,0,0,0,0,1,0
20556,0,0,0,0,1,0
20557,0,0,0,0,1,0
20608,0,0,0,0,1,0
20610,0,0,1,0,0,0
20611,1,0,0,0,0,0
20615,0,0,0,0,1,0
20616,0,0,0,0,1,0
20617,0,0,0,1,1,0
20618,0,0,0,0,1,0
20620,0,0,1,0,1,0
20621,1,0,0,0,0,0
20622,0,0,0,4,1,0
20624,0,0,0,1,0,0
20629,0,0,1,0,0,0
20631,0,0,0,1,0,0
20632,0,0,0,0,1,0
20636,0,1,0,0,0,0
20637,0,1,1,1,0,0
20643,0,1,1,1,1,0
20644,0,0,0,0,1,0
20646,1,0,0,0,0,0
20653,0,0,1,1,1,0
20701,0,0,0,0,1,0
20705,0,0,0,1,0,0
20706,0,0,0,1,0,0
20707,0,0,1,0,0,0
20710,0,0,1,0,0,0
20716,0,0,0,1,0,0
20720,0,0,0,0,1,0
20721,1,0,0,0,0,0
20723,0,0,0,1,0,0
20724,0,0,1,0,0,0
20733,1,0,0,0,0,0
20737,0,1,0,0,0,0
20740,0,0,1,0,0,0
20743,0,0,0,0,1,0
20750,0,0,0,0,1,0
20753,0,0,0,1,1,0
20756,0,0,0,0,1,0
20757,0,0,1,0,0,0
20758,0,1,0,0,0,0
20802,0,0,4,1,0,0
20804,0,0,1,0,0,0
20805,0,1,1,0,0,0
20807,0,1,0,0,0,0
20808,0,0,0,0,1,0
20810,0,1,0,0,0,0
20811,1,0,0,0,0,0
20815,0,1,0,0,0,0
20817,0,0,0,0,1,0
20818,0,4,1,0,0,0
20821,1,0,0,0,0,0
20822,0,0,1,0,0,0
20824,0,0,0,1,0,0
20825,1,1,1,0,0,0
20826,0,0,0,0,1,0
20834,0,4,1,0,0,0
20837,1,1,0,0,0,0
20843,0,0,0,0,1,0
20846,0,0,1,0,0,0
20847,1,1,0,0,0,0
20855,0,0,4,0,1,0
20856,0,0,0,1,0,0
20902,0,0,0,0,1,0
20905,0,0,1,0,0,0
20907,0,0,1,0,0,0
20908,0,0,1,1,1,0
20910,0,4,0,1,0,0
20911,0,0,0,0,1,0
20917,0,1,0,0,0,0
20920,0,0,0,0,1,0
20921,1,0,0,0,0,0
20924,0,0,0,1,0,0
20925,0,0,1,0,0,0
20926,0,0,1,0,0,0
20932,0,0,2,0,1,0
20936,1,1,0,0,0,0
20940,0,0,1,0,0,0
20943,0,0,4,1,1,0
20944,0,3,0,0,1,0
20953,0,0,1,1,1,0
20958,0,0,1,0,0,0
21001,0,0,0,1,0,0
21002,0,0,0,1,0,0
21005,0,0,0,1,0,0
21008,0,0,1,0,0,0
21015,1,0,0,0,0,0
21016,0,0,0,0,1,0
21017,0,0,1,0,0,0
21021,0,0,1,0,0,0
21022,0,0,1,0,0,0
21023,0,1,0,0,0,0
21024,0,0,1,0,0,0
21025,0,0,0,1,1,0
21026,0,1,1,0,0,0
21030,0,0,1,0,0,0
21031,1,1,1,1,0,0
21033,1,0,0,0,0,0
21036,1,1,0,0,0,0
21037,0,0,0,1,0,0
21043,0,4,0,1,1,0
21044,0,0,0,0,1,0
21046,1,0,0,0,0,0
21050,0,0,1,1,0,0
21053,0,1,3,0,1,0
21056,0,0,0,0,1,0
21057,0,1,1,1,1,0
21058,0,1,0,0,0,0
21101,1,0,0,0,0,0
21104,0,0,0,0,1,0
21106,0,0,4,1,0,0
21107,0,0,1,0,0,0
21108,0,0,0,1,1,0
21110,1,0,0,0,0,0
21111,0,0,1,0,0,0
21116,0,0,2,4,1,0
21117,1,0,0,0,0,0
21125,0,0,4,1,0,0
21130,0,0,1,0,0,0
21131,0,0,0,0,1,0
21132,0,0,0,1,1,0
21133,1,0,0,0,0,0
21135,0,1,0,0,0,0
21137,0,1,1,0,0,0
21140,0,0,1,0,0,0
21143,0,0,4,0,1,0
21144,0,0,0,0,1,0
21153,0,0,0,0,1,0
21156,0,0,0,0,1,0
21157,0,0,1,0,0,0
21158,0,1,1,0,0,0
21202,0,0,0,1,1,0
21206,0,0,0,0,1,0
21207,0,0,0,0,1,0
21208,1,1,0,1,1,0
21209,0,1,0,0,0,0
21216,0,1,0,1,1,0
21219,0,1,0,0,0,0
21221,1,0,0,0,0,0
21222,0,4,1,0,0,0
21223,0,0,1,0,0,0
21225,1,1,1,0,0,0
21229,0,0,1,0,0,0
21230,0,0,1,0,0,0
21231,0,0,1,0,0,0
21232,0,0,1,1,1,0
21233,0,0,1,0,0,0
21236,0,1,0,0,0,0
21240,0,0,1,0,0,0
21241,0,0,1,0,0,0
21244,0,0,0,4,1,0
21246,0,1,0,0,0,0
21247,0,0,0,4,1,0
21253,0,0,0,0,1,0
21258,0,1,1,1,0,0
21302,0,0,0,0,1,0
21304,0,0,1,0,0,0
21305,0,0,1,0,0,0
21306,1,1,1,0,0,0
21307,0,0,1,0,0,0
21308,0,1,1,0,0,0
21310,0,0,1,1,0,0
21311,0,1,0,0,0,0
21320,0,1,1,1,1,0
21322,0,0,1,0,0,0
21324,0,4,1,0,0,0
21325,0,0,1,1,1,0
21329,0,0,1,0,0,0
21330,0,0,1,0,0,0
21331,0,0,0,1,0,0
21333,1,0,0,0,0,0
21337,1,1,0,0,0,0
21343,1,1,1,1,1,0
21344,0,0,1,0,1,0
21346,0,1,0,0,0,0
21353,0,0,0,0,1,0
21356,0,0,1,0,1,0
21358,0,1,0,0,0,0
21402,0,4,1,1,0,0
21407,0,0,0,0,1,0
21408,0,1,0,0,1,0
21411,0,0,0,1,0,0
21415,0,1,0,0,0,0
21417,0,0,0,4,1,0
21418,1,1,0,0,0,0
21422,0,0,1,0,0,0
21425,0,0,1,0,0,0
21430,0,1,1,0,0,0
21431,0,1,1,1,0,0
21433,1,0,0,0,0,0
21435,0,0,0,0,1,0
21436,0,0,1,0,0,0
21440,0,0,0,0,1,0
21443,0,0,0,0,1,0
21447,0,1,0,0,0,0
21453,0,0,0,0,1,0
21455,0,0,0,0,1,0
21456,0,0,0,0,1,0
21458,0,1,1,0,0,0
21501,1,0,0,0,0,0
21504,0,1,1,0,0,0
21505,0,0,1,0,0,0
21507,0,0,1,0,0,0
21508,0,0,0,1,1,0
21510,0,1,0,0,0,0
21517,0,0,0,0,1,0
21525,0,1,1,0,0,0
21526,0,0,2,1,0,0
21541,0,1,1,0,0,0
21543,0,0,0,0,1,0
21546,0,0,0,1,2,0
21553,0,0,4,0,1,0
21556,0,0,0,1,0,0
21557,0,0,0,1,0,0
21601,1,1,0,0,0,0
21605,0,0,1,0,0,0
21608,0,0,1,1,1,0
21609,0,0,2,1,0,0
21617,1,0,0,0,0,0
21620,0,0,0,0,1,0
21622,0,0,1,0,0,0
21624,0,0,1,0,0,0
21625,0,0,0,1,0,0
21626,0,4,1,0,0,0
21629,0,1,1,0,0,0
21631,0,0,0,0,1,0
21633,0,1,0,0,0,0
21641,0,0,0,1,1,0
21644,0,0,0,0,1,0
21646,1,0,0,0,0,0
21648,0,0,0,1,0,0
21657,0,1,0,0,0,0
21658,0,3,1,0,0,0
21704,0,1,0,0,0,0
21705,0,1,1,0,0,0
21706,0,1,1,0,0,0
21707,0,0,1,0,0,0
21710,1,0,0,0,0,0
21715,1,0,0,0,0,0
21716,0,0,0,1,0,0
21717,0,0,2,1,0,0
21721,1,0,0,0,0,0
21722,0,2,1,0,0,0
21726,0,0,0,1,0,0
21731,0,0,0,1,0,0
21733,0,1,0,0,0,0
21736,1,1,0,0,0,0
21737,1,1,1,0,0,0
21740,0,0,1,0,0,0
21741,0,0,0,1,0,0
21743,0,0,1,0,1,0
21744,0,0,0,0,1,0
21747,0,1,0,0,0,0
21748,1,1,0,0,0,0
21750,0,0,0,0,1,0
21753,0,1,1,1,1,0
21758,0,1,1,0,0,0
21801,4,1,1,0,0,0
21805,0,4,1,0,0,0
21808,0,0,0,1,1,0
21816,1,0,0,0,1,0
21817,0,0,0,0,1,0
21818,0,0,0,0,1,0
21820,0,0,0,1,1,0
21823,0,1,4,0,0,0
21829,0,0,1,0,0,0
21832,0,0,0,3,1,0
21833,0,0,0,0,1,0
21835,0,0,0,0,1,0
21836,0,1,0,0,0,0
21837,0,0,1,0,0,0
21840,0,0,0,1,0,0
21841,0,0,1,0,0,0
21844,0,0,0,0,1,0
21848,0,1,0,0,0,0
21850,0,0,0,0,1,0
21853,0,0,0,0,1,0
21855,0,0,0,1,0,0
21856,0,0,0,1,1,0
21857,0,1,0,0,0,0
21902,0,0,0,1,0,0
21904,0,0,1,0,0,0
21907,0,0,1,0,0,0
21908,0,0,0,0,1,0
21910,1,1,0,0,0,0
21911,1,1,1,0,1,0
21916,0,0,0,0,1,0
21917,1,0,0,0,0,0
21918,0,1,0,0,0,0
21919,0,1,0,0,0,0
21920,0,0,0,0,1,0
21924,0,1,4,0,0,0
21925,0,0,1,0,0,0
21929,1,0,1,0,0,0
21935,0,0,0,0,1,0
21936,0,0,0,1,1,0
21937,1,1,0,0,0,0
21940,0,0,1,0,0,0
21941,0,0,1,0,0,0
21947,1,0,0,0,1,0
21953,0,0,0,0,1,0
21956,0,0,0,1,0,0
22002,0,0,0,1,0,0
22006,0,0,0,1,0,0
22008,0,0,0,0,1,0
22017,0,0,0,0,1,0
22019,0,1,0,0,0,0
22022,0,1,0,0,0,0
22023,0,0,0,1,0,0
22030,0,0,1,0,0,0
22033,0,1,0,0,0,0
22036,0,0,1,0,0,0
22037,0,1,0,0,0,0
22040,0,2,1,0,0,0
22041,0,0,1,0,0,0
22043,0,0,1,1,1,0
22046,1,0,0,0,0,0
22050,0,0,0,0,1,0
22051,0,0,0,1,1,0
22053,0,4,1,1,1,0
22055,0,0,0,0,1,0
22056,0,0,0,1,0,0
22101,1,0,0,0,0,0
22102,0,0,4,1,0,0
22106,0,0,1,0,0,0
22107,0,0,0,0,1,0
22111,0,1,1,1,1,0
22121,1,0,0,0,0,0
22126,0,0,0,1,0,0
22129,0,1,1,3,0,0
22130,0,0,0,1,0,0
22132,0,1,0,0,2,0
22133,0,1,0,0,0,0
22134,1,1,0,0,0,0
22135,0,0,0,0,1,0
22143,0,0,0,0,1,0
22144,1,1,1,1,1,0
22150,0,1,2,1,3,0
22153,0,0,0,0,1,0
22156,0,0,0,0,1,0
22204,0,0,0,1,0,0
22206,0,0,1,0,0,0
22209,1,0,0,0,0,0
22210,1,0,0,0,0,0
22211,1,1,0,0,0,0
22217,0,0,0,1,1,0
22222,0,0,0,1,0,0
22223,0,1,1,0,0,0
22224,0,0,1,0,0,0
22231,0,0,1,0,0,0
22232,0,0,0,0,1,0
22233,1,0,0,0,0,0
22236,0,0,0,0,1,0
22240,0,0,0,0,1,0
22241,0,0,0,1,0,0
22244,0,0,0,0,1,0
22253,0,1,1,1,1,0
22255,0,0,1,1,0,0
22256,0,0,0,0,1,0
22257,0,2,1,0,0,0
22306,0,0,0,0,1,0
22307,0,0,1,0,0,0
22317,0,0,0,0,1,0
22322,0,0,0,0,1,0
22324,0,1,1,0,0,0
22325,0,0,0,1,0,0
22326,0,0,1,0,0,0
22333,0,1,1,0,0,0
22336,0,4,0,1,0,0
22337,0,1,0,0,0,0
22343,0,4,1,1,1,0
22348,0,1,0,0,0,0
22356,0,0,0,1,0,0
22357,0,1,0,0,0,0
22409,1,0,0,0,0,0
22411,0,0,0,0,1,0
22418,0,1,1,1,1,0
22419,0,1,0,0,0,0
22420,0,0,0,1,1,0
22421,0,0,0,1,0,0
22423,0,0,1,4,0,0
22424,0,0,1,0,0,0
22426,1,1,1,0,0,0
22430,0,1,1,1,1,0
22432,0,0,0,4,1,0
22435,0,0,0,0,1,0
22436,0,0,1,0,1,0
22440,0,1,1,0,0,0
22443,0,0,1,1,1,0
22447,0,0,0,0,1,0
22448,1,0,0,0,0,0
22455,0,0,1,1,0,0
22457,0,1,0,0,0,0
22501,0,0,0,0,1,0
22502,0,0,1,1,0,0
22507,0,0,1,1,0,0
22510,0,1,1,1,1,0
22511,0,0,0,1,0,0
22517,0,0,0,0,1,0
22518,0,0,0,1,0,0
22524,0,0,0,1,0,0
22525,0,0,1,0,0,0
22526,0,0,1,1,1,0
22532,0,0,0,0,1,0
22535,0,0,0,0,1,0
22537,0,0,0,1,1,0
22541,0,0,1,0,0,0
22543,0,4,1,1,1,0
22544,0,0,0,0,1,0
22550,0,0,0,2,1,0
22553,0,0,0,0,1,0
22556,0,0,0,1,0,0
22557,0,0,1,0,0,0
22601,1,0,0,0,0,0
22604,0,1,0,0,0,0
22606,0,0,0,1,0,0
22609,1,0,0,0,0,0
22617,0,1,1,1,1,0
22624,0,4,1,0,0,0
22625,0,0,1,0,0,0
22626,0,0,0,1,1,0
22629,0,4,1,0,0,0
22630,0,0,0,1,0,0
22632,0,0,0,1,1,0
22633,0,0,0,1,0,0
22635,0,0,0,1,1,0
22644,0,2,4,4,1,0
22647,0,0,0,1,2,0
22654,0,0,0,0,1,0
22655,0,0,0,1,0,0
22702,0,0,0,0,1,0
22708,0,0,0,4,1,0
22711,0,0,1,0,0,0
22716,0,0,0,0,1,0
22717,0,0,0,0,1,0
22718,0,0,0,0,1,0
22719,0,1,0,0,0,0
22721,0,0,0,1,0,0
22723,0,1,1,1,0,0
22724,0,0,1,0,0,0
22726,0,0,0,1,0,0
22730,0,0,2,4,1,0
22733,1,0,0,0,0,0
22734,0,0,1,0,0,0
22736,0,0,0,0,1,0
22737,0,1,0,0,0,0
22741,0,0,1,0,0,0
22743,0,0,0,1,1,0
22744,0,0,0,0,1,0
22756,0,0,0,1,0,0
22801,0,0,0,0,1,0
22802,0,0,0,1,0,0
22804,0,1,1,0,0,0
22806,0,0,1,0,0,0
22807,1,1,1,0,0,0
22810,0,1,1,0,0,0
22811,0,0,0,0,1,0
22815,0,0,0,0,1,0
22816,0,0,0,0,1,0
22817,0,0,0,3,1,0
22819,0,1,0,0,0,0
22820,0,0,0,4,1,0
22821,0,1,0,0,0,0
22823,0,0,4,1,1,3
22824,0,4,0,1,0,0
22826,0,0,2,1,0,0
22829,0,1,1,0,0,0
22830,1,1,0,1,0,0
22831,0,0,3,1,0,0
22833,1,0,0,0,0,0
22835,0,1,0,0,0,0
22841,0,1,1,0,0,0
22844,0,0,0,0,1,0
22848,0,1,0,0,0,0
22854,0,0,0,0,1,0
22856,0,0,0,1,0,0
22901,0,0,0,0,1,0
22906,0,0,1,0,0,0
22909,0,1,0,0,0,0
22911,0,1,0,0,0,0
22916,0,0,0,0,1,0
22917,0,0,1,0,1,0
22919,0,1,0,0,0,0
22922,0,0,1,0,0,0
22926,0,0,1,4,1,0
22931,1,0,1,0,0,0
22936,0,0,0,1,1,0
22940,0,0,1,0,0,0
22948,1,1,0,0,0,0
22950,0,0,0,1,1,0
22954,0,0,0,0,1,0
22955,0,0,1,0,1,0
22956,0,0,0,0,1,0
23001,0,1,0,0,0,0
23002,0,1,1,1,0,0
23004,0,0,1,0,0,0
23006,0,0,1,0,0,0
23007,0,0,0,0,1,0
23010,0,1,0,0,0,0
23017,0,0,0,0,1,0
23022,0,0,1,0,0,0
23023,0,0,0,1,0,0
23025,0,0,0,0,1,0
23029,0,0,0,1,0,0
23030,0,0,0,1,0,0
23031,0,0,0,1,0,0
23037,1,0,1,0,0,0
23041,0,0,1,0,0,0
23043,0,0,0,1,1,0
23044,0,0,0,0,1,0
23107,0,1,1,0,0,0
23111,0,0,0,1,0,0
23115,1,0,0,0,0,0
23116,0,0,0,0,1,0
23117,0,1,1,1,1,0
23118,0,0,0,1,0,0
23121,0,0,1,0,0,0
23122,0,0,0,0,1,0
23124,0,1,1,0,0,0
23125,0,0,0,1,0,0
23126,0,0,0,1,0,0
23131,0,1,1,1,0,0
23132,0,0,0,1,1,0
23136,0,0,0,0,1,0
23140,0,0,4,1,0,0
23143,0,0,0,0,1,0
23144,0,0,0,0,1,0
23146,0,0,1,0,0,0
23155,0,0,0,1,0,0
23202,0,0,0,1,0,0
23207,0,0,1,1,0,0
23208,0,0,0,0,1,0
23210,0,1,0,0,0,0
23211,0,1,0,0,0,0
23216,0,0,0,0,1,0
23217,0,0,0,0,1,0
23218,1,1,0,0,0,0
23220,0,0,4,4,1,0
23221,0,0,1,0,0,0
23223,0,1,1,1,0,0
23225,0,0,1,0,0,0
23226,0,0,2,1,0,0
23229,0,2,1,0,0,0
23230,0,0,1,0,0,0
23231,0,1,1,1,0,0
23233,0,1,0,0,0,0
23235,0,1,1,0,1,0
23236,0,0,0,1,1,0
23240,0,1,1,0,0,0
23241,0,0,1,0,0,0
23244,0,0,0,0,1,0
23246,0,0,1,0,1,0
23248,0,0,0,1,0,0
23249,0,0,0,0,1,0
23253,0,0,0,0,1,0
23256,0,0,0,0,1,0
23257,0,0,0,0,1,0
23301,1,0,0,0,0,0
23304,0,0,1,0,0,0
23305,0,0,1,0,0,0
23306,0,0,1,0,0,0
23308,0,0,0,0,1,0
23311,0,1,0,0,0,0
23317,0,0,0,0,1,0
23318,0,0,0,0,1,0
23324,0,0,1,0,0,0
23326,0,0,1,1,0,0
23329,0,0,1,0,0,0
23331,0,0,1,1,0,0
23335,0,0,0,0,1,0
23336,0,1,1,1,1,0
23343,0,0,4,1,1,0
23346,0,0,0,1,1,0
23348,0,0,0,1,0,0
23356,0,1,0,1,0,0
23357,0,0,1,0,0,0
23401,0,2,0,1,0,0
23402,0,0,0,1,0,0
23404,0,0,1,0,0,0
23407,0,0,1,1,0,0
23408,0,0,0,0,1,0
23410,0,0,0,1,0,0
23417,0,0,1,0,1,0
23418,0,0,0,1,0,0
23419,0,1,0,0,0,0
23422,0,0,0,0,1,0
23424,0,4,1,0,0,0
23425,0,0,0,0,1,0
23429,0,1,1,0,0,0
23430,0,1,1,0,0,0
23431,0,2,1,0,0,0
23436,0,0,0,0,1,0
23437,0,0,0,1,0,0
23440,0,0,1,0,0,0
23441,0,0,1,0,0,0
23447,1,0,1,1,0,0
23451,0,0,0,0,1,0
23456,0,0,0,1,0,0
23501,0,0,0,0,1,0
23502,0,0,0,1,0,0
23511,0,0,1,0,0,0
23515,0,0,1,0,0,0
23517,0,0,0,0,1,0
23519,1,0,0,0,0,0
23520,0,0,0,3,1,0
23524,0,0,1,0,0,0
23525,4,1,1,0,0,0
23529,0,0,1,0,0,0
23530,0,1,1,0,0,0
23532,0,0,0,0,1,0
23533,0,1,0,0,0,0
23536,0,0,0,0,1,0
23543,0,0,0,0,1,0
23557,0,0,1,0,0,0
23601,1,0,0,0,0,0
23602,0,0,0,1,0,0
23608,0,0,0,0,1,0
23609,0,0,1,0,0,0
23610,1,0,0,0,0,0
23611,0,1,0,0,0,0
23615,0,0,1,0,0,0
23616,0,0,0,1,0,3
23617,0,0,0,3,1,0
23618,0,0,0,1,1,0
23620,0,0,0,4,1,0
23622,1,1,0,0,0,0
23625,0,0,0,1,0,0
23630,0,0,4,1,1,0
23631,0,0,1,1,0,0
23632,0,1,1,1,1,0
23636,0,1,0,1,1,0
23640,0,0,1,0,0,0
23643,0,0,0,0,1,0
23646,1,0,0,0,0,0
23647,0,1,0,0,0,0
23648,0,1,0,0,0,0
23650,0,0,0,0,1,0
23655,0,0,0,0,1,0
23702,1,0,1,1,1,0
23704,0,0,1,4,0,0
23705,0,0,0,1,1,0
23709,0,0,1,0,0,0
23710,1,0,0,0,0,0
23711,0,1,0,0,0,0
23716,0,0,1,1,2,0
23721,0,1,0,0,0,0
23723,0,0,1,0,0,0
23724,0,0,1,0,0,0
23725,0,1,1,0,0,0
23726,0,1,1,1,0,0
23730,0,0,1,0,0,0
23732,0,0,0,0,1,0
23735,0,0,1,0,0,0
23737,0,0,0,1,0,0
23741,0,0,1,0,0,0
23746,0,0,2,1,1,0
23750,0,0,4,1,1,0
23756,0,1,1,1,0,0
23806,0,0,1,0,0,0
23811,0,1,0,0,0,0
23816,0,0,0,0,1,0
23817,0,0,0,0,1,0
23818,0,0,0,0,1,0
23823,0,0,1,0,0,0
23824,0,1,1,0,0,0
23825,0,0,0,4,1,0
23832,0,0,0,0,1,0
23833,0,1,0,0,0,0
23840,0,0,0,1,0,0
23844,0,0,0,0,1,0
23850,0,0,0,0,1,0
23854,0,0,0,0,1,0
23855,0,0,0,0,1,0
23856,0,0,0,0,1,0
23905,0,0,1,0,0,0
23907,0,0,1,0,0,0
23909,0,0,0,0,1,0
23910,0,1,0,0,0,0
23917,0,0,0,1,1,0
23919,0,1,0,0,0,0
23923,0,1,4,0,0,0
23925,1,1,0,4,0,0
23930,0,0,0,1,0,0
23933,1,0,0,0,0,0
23940,0,0,1,1,1,0
23943,0,0,0,0,1,0
23946,4,1,1,0,0,0
23948,1,0,3,0,0,0
23953,0,0,0,0,1,0
24001,0,1,0,0,0,0
24008,0,0,1,1,1,0
24010,1,0,0,0,0,0
24016,0,0,0,0,1,0
24020,0,0,0,1,1,0
24022,0,0,4,1,0,0
24023,0,0,1,0,0,0
24024,0,1,0,1,0,0
24026,0,0,1,0,0,0
24029,0,0,1,0,0,0
24034,1,1,0,0,0,0
24035,0,0,1,0,0,0
24036,0,0,2,1,0,0
24037,0,1,0,4,0,0
24041,0,0,1,0,0,0
24055,0,0,0,1,0,0
24057,1,1,1,0,0,0
24058,0,4,3,1,0,0
24104,0,1,0,0,0,0
24109,0,0,1,0,0,0
24110,0,0,0,1,0,0
24111,0,0,1,0,0,0
24119,0,1,0,0,0,0
24120,0,0,0,0,1,0
24123,0,4,1,0,0,0
24124,0,0,1,0,0,0
24125,0,0,1,0,0,0
24126,0,0,0,0,1,0
24129,0,0,1,0,0,0
24130,0,1,1,0,0,0
24143,0,1,0,1,1,0
24148,3,1,0,0,0,0
24150,0,0,2,2,1,0
24155,0,0,4,1,0,0
24156,0,0,0,1,1,0
24201,1,0,0,0,0,0
24204,1,1,1,0,0,0
24205,0,1,0,0,0,0
24206,0,4,1,0,0,0
24209,0,0,0,1,0,0
24216,0,0,0,0,1,0
24217,0,0,0,0,1,0
24218,0,0,0,0,1,0
24219,0,0,1,0,0,0
24220,0,0,1,1,1,0
24222,0,1,0,0,0,0
24226,0,0,1,0,0,0
24229,0,0,1,0,0,0
24230,0,1,1,0,0,0
24231,0,0,0,1,0,0
24244,0,0,0,0,1,0
24247,0,0,1,0,0,0
24255,0,4,1,1,0,0
24256,0,0,2,1,0,0
24258,0,0,0,2,1,0
24301,1,0,0,0,0,0
24302,0,0,0,0,1,0
24304,0,1,1,0,0,0
24308,0,0,0,0,1,0
24309,0,0,0,0,1,0
24316,0,0,0,1,1,0
24317,0,0,0,0,1,0
24321,0,1,0,0,0,0
24322,0,0,1,0,0,0
24323,0,0,0,1,1,0
24326,0,0,1,0,0,0
24332,0,0,0,0,1,0
24333,0,1,0,0,0,0
24335,0,0,0,0,1,0
24336,0,0,0,1,0,0
24337,0,0,1,0,0,0
24341,1,1,1,0,0,0
24347,0,1,0,0,0,0
24348,0,0,0,0,1,0
24349,0,0,0,0,1,0
24354,0,0,0,1,1,0
24356,0,0,0,1,0,0
24358,0,2,1,0,0,0
24401,0,1,0,0,0,0
24404,0,0,0,1,0,0
24405,0,2,1,0,0,0
24406,0,0,1,0,0,0
24407,0,1,1,1,3,0
24410,0,1,1,0,0,0
24411,0,0,0,0,1,0
24417,0,4,1,1,1,0
24420,0,0,0,0,1,0
24422,0,0,1,0,0,0
24429,0,0,0,1,0,0
24430,0,0,0,1,0,0
24431,0,0,4,1,0,0
24432,0,0,0,0,1,0
24433,0,1,0,0,0,0
24435,1,0,0,0,0,0
24440,0,0,1,0,0,0
24441,0,0,0,0,1,0
24443,0,0,0,1,1,0
24455,0,0,0,0,1,0
24456,1,0,0,0,1,0
24502,0,0,1,1,0,0
24506,1,1,1,0,0,0
24507,0,0,1,0,0,0
24508,1,0,0,0,0,0
24509,0,0,2,1,1,0
24511,0,1,0,0,0,0
24517,0,0,1,0,0,0
24519,0,1,0,0,0,0
24520,0,3,1,1,1,0
24521,0,0,1,0,0,0
24522,0,0,1,0,0,0
24526,0,0,1,4,0,0
24529,0,0,0,1,0,0
24531,0,2,1,0,0,0
24532,0,0,0,0,1,0
24537,0,0,1,0,0,0
24540,0,0,0,1,0,0
24546,0,0,1,0,0,0
24547,0,0,0,0,1,0
24548,0,1,0,0,0,0
24553,0,2,1,1,1,0
24556,0,0,0,1,0,0
24557,0,1,0,0,0,0
24601,1,0,0,0,0,0
24606,0,0,1,0,0,0
24609,0,0,0,2,1,0
24616,0,0,0,0,1,0
24617,0,0,0,0,1,0
24620,0,0,0,0,1,0
24626,0,1,1,0,0,0
24630,0,0,0,0,1,0
24635,0,1,0,0,0,0
24637,0,1,0,0,0,0
24640,0,0,1,0,0,0
24641,0,0,1,0,0,0
24643,0,0,0,0,1,0
24646,1,0,0,0,0,0
24647,1,1,0,0,0,0
24650,0,0,0,1,1,0
24653,0,0,0,0,1,0
24655,0,0,1,0,1,0
24656,0,1,1,1,0,0
24658,0,0,1,0,0,0
24704,0,1,0,0,0,0
24705,0,0,0,1,0,0
24708,0,1,0,0,0,0
24709,0,0,0,1,0,0
24710,1,1,0,0,0,0
24716,0,0,0,1,0,0
24717,0,0,1,0,1,0
24719,0,1,0,0,0,0
24720,0,0,0,2,1,0
24722,0,0,0,0,1,0
